customer_tweet_id,customer_text,apple_tweet_id,apple_text
9169,@AppleSupport iOS11.1 consumes battery pretty fast....,9171,"@117645 Let's see how you're using your battery so we can provide the best solution. To start, DM us with the country where you're located. https://t.co/GDrqU22YpT"
9170,11.1にあげたらTwitter少し見てるだけだし低電力モードなのに20パーへったぞ。デバイス本体ごと取り換えて数ヶ月だし今回のアプデはミスだな。バッテリー消費悪化してる。 @AppleSupport,9168,@117645 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
9174,"Bienvenida sea la multi tarea al 3D touch en iphone, gracias @AppleSupport #newupdate",9172,@117646 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
9176,@AppleSupport the new update is making my phone so funky. Check out the emoji and the letter I️. Is there a fix? https://t.co/9EpjZmt5ZC,9175,@117647 We'd like to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT
9178,@AppleSupport what’s up with typing the letter I️ ... it wants to be an A and a box with a question mark,9177,@117648 We'd like to help. We received your DM and will continue there. https://t.co/GDrqU22YpT
9180,"@AppleSupport I bought an iTunes gift card worth £15 a week ago, and the email still hasn’t come into my inbox to tell me the code. Helpppp",9179,@117649 We're here for you. You'll need to contact our iTunes Store group for help with iTunes codes: https://t.co/SDIe7UiyJN
9182,"@AppleSupport Okay, I️ updated my phone the newest version",9181,@117650 Thank you for the update. DM us here to continue: https://t.co/GDrqU22YpT
9184,@AppleSupport I️ have 11.0.3,9183,"@117650 The first step we want to take is to back it up, then update it to iOS 11.1 to rule that out: https://t.co/80YRnjDFDk"
9187,@AppleSupport hey apple ! What is going on with the iPhones ?? Every time I️ type the letter “I️” I️ get a symbol. Which you see right now!,9185,@117650 Let's team up and get the exclamation point working right. Which model do you have? Is iOS 11.1 installed?
9189,"@AppleSupport My screen is lagging, my apps are all glitching, your new screen updates are slowing my processsing speed down. Y’all are killin me fr yo",9191,"@117651 Is this happening only with certain applications? Meet up with us in a DM, we'll continue there. https://t.co/GDrqU22YpT"
9190,Hey @115858 just wondering why this new update has had my phone going bananas all day so far?? Please enlighten me.,9188,@117651 You've come to the right place. What seems to be going on with your phone?
9193,Ayo @AppleSupport fix this whole question mark box ting dem shits annoying.,9192,"@117652 Hi, can you tell us more about this in a DM? We'll look into this together from there. https://t.co/GDrqU22YpT"
9195,@AppleSupport I bought an iPhone 8 with AppleCare+. Wanting to return the iPhone 8. What happens with the AppleCare+?,9194,@117653 Thanks for contacting us. We'd like to gather some info to help out. Let's meet in DM. https://t.co/GDrqU22YpT
9197,@AppleSupport But would it work with another phone brand?Like LG galaxy phones?,9199,"@117654 Currently, only iPhones with iOS 10 or later are supported."
9198,@AppleSupport Does the person you send it too also have to have a iPhone to see this?I see it on my phone.,9196,@117654 Great question. They must have a device with iOS 10 or later. Here's some more information: https://t.co/GCtGkHihKu
9304,@AppleSupport why are my I ‘s changing into I️ ?!!!!!,9303,@117655 Interesting. Let's look into this. Which iOS version is showing in Settings &gt; General &gt; About?
9827,Damn the new emojis @115858. Will my battery still go from 65% to 40% after one snap?,9826,"@117805 We're happy to help. Are you experiencing battery issues, when using certain app?"
9829,@AppleSupport started before downloading 11.1 (was never able to download 11.0.3). hasn't gotten better since update,9832,@117806 Let's continue within DM here: https://t.co/GDrqU22YpT
9831,@applesupport please help us lmao https://t.co/EngGZoVACe,9828,@117806 Your keyboard is important and we'd like to help get it working right. When did this start and which device model is it?
9835,Dear @AppleSupport why is my letter I️ not working by itself in email or text? When I️ type the letter “I️” the attached happens. https://t.co/2qZ7Tjx5cF,9833,@117807 We're here to help. Which version of iOS do you have installed on your device? You'd see this in Settings &gt; General &gt; About.
9838,@AppleSupport updating xcode via appstore. 7-min remaining 6-hr ago. 1-min rem for over an hour. Why? My net bandwidth is good.,9837,@117808 We'd like to help any way we can. Are other apps able to be downloaded on your device? Which model is it and which OS version?
9840,"@AppleSupport mi iPhone no se puede conectar a la red wifi privadas pero si a las free, que hago 😢",9839,@117809 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
9842,@AppleSupport I said the battery is dying too fast. Is that because of the new iOS 11.0.3? I’m pretty worried about it 😕 I can’t trust my phone anymore,9844,@117810 We're here to help. Let's update your device to iOS 11.1 and test to see if the issue persists: https://t.co/80YRnjDFDk
9843,FOCO AQUI @AppleSupport Q Q TÁ ACONTECENDO ~ iOS 11 guloso https://t.co/Eonz2w9xPi,9841,"@117810 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt"
9847,@AppleSupport iMessage &amp; snapchat,9849,@117811 Thanks for letting us know. Send us a DM and we'll do everything we can to get your keyboard back on track. https://t.co/GDrqU22YpT
9848,@AppleSupport hey my i on my keyboard isn't working and i just updated my phone to the latest IOS,9846,@117811 Thank you for reaching out. May we ask which apps you're seeing the keyboard issue with?
10667,"Ok, @ATT and @115858 figure your collective shit out. The error when attempting to type “I am” &amp; getting weird ASCII characters is stoopid.",10666,@117958 Let's look into this keyboard issue for you. Send us a DM with your current iOS version to get started. https://t.co/GDrqU22YpT
10669,"@AppleSupport /2...2 docs did open, duplicated themselves, now none open after I closed them.",10672,@117959 Please send us a DM and we will go from there. https://t.co/GDrqU22YpT
10671,"@AppleSupport So, since updating the latest iOS, Pages no longer lets me open any docs, all show, just don’t open. Suggestions? Anyone?",10668,"@117959 Can you confirm what version of iOS you updated to? Also, have you tried restarting your device?"
10674,"@AppleSupport after I upgraded my iPhone to iOS 11.0.3, the back camera and the flash stopped working. Could you do something?",10673,"@117960 Hi, we'll be happy to help. To start, let's give the troubleshooting steps in this article a try: https://t.co/r1DRfaFLIU"
10677,"@applesupport just updated Apple Watch to 4.1. Is ESPN radio etc only available in USA, can’t get it on my watch in the UK",10675,@117961 We want to help you. That station may not be available. Availability of live stations varies depending on your location.
10679,Depois da ultima atualizado do IOS a bateria do IPhone 6 tá durando quase nada @115858 @AppleSupport,10678,"@117962 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt"
10681,@115858 why is it impossible to Type “I” without a stupid box with a question mark. #notimpressed #fixit,10680,@117963 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT
10683,@AppleSupport Baje la App de @701 la cual es gratuita y me llego un cargo de $18.11 Pesos ¿cuál es el motivo?,10682,@117964 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
10685,@AppleSupport I️ figured it out thanks 🤘🏽,10684,@117965 Awesome! It's our pleasure. Feel free to reach out anytime a question comes up.
10687,@115858 why everytime I️ type an “I️” this extra A and box pops up ??,10686,"@117965 Let's work on a solution together. To start, which device model and exact iOS version are you using?"
10689,updated to iOS 11.1 @AppleSupport and there's so many glitches and bugs I found inside the update,10688,@117966 We'd be happy to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT
10691,Downloaded new software update and my iPhone 6S in perfect condition magically became inoperably glitchy. What a coincidence @AppleSupport,10690,@117967 We want you to have a smooth experience with our updates. What exactly is happening with your iPhone?
10693,@AppleSupport Well it is now 11 days after and still no sign of it,10695,@117968 Thanks for letting us know. Please send us a DM with the current country you're in. https://t.co/GDrqU22YpT
10694,@AppleSupport why do I not have my October challenge ring after competition? 😡😡,10692,"@117968 If you complete an achievement, but don't earn the award, you will earn the award within 9 days of completing the challenge."
11100,"@AppleSupport It’s only done it with Apple Music and Apple Podcast, regardless if saved to phone or streaming",11103,@118095 We want to help further! What model of iOS device are you using? Do you have the most recent version of iOS 11.1 downloaded?
11104,@AppleSupport iPhone 7 and yes the software is up to date,11105,@118095 We'd like to investigate with you. Send us a DM and we can troubleshoot more from there. https://t.co/GDrqU22YpT
11101,"@115858 @AppleSupport music and podcast “skip” around like a CD, then distorts and clears up in few seconds, only happens after iOS 11",11098,"@118095 We're here to help. Did this happen after a specific update, or just recently? Thanks!"
